Substation Latitude,Substation Longitude,Number,Sub Name,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num
33.871,-97.6312,150109,NOCONA 2,NOCONA 2 1,North,138,1.02241,141.093,-14.22,,,,,,0,0,2,1
33.5367,-98.0513,150110,BELLEVUE 1,BELLEVUE 1 1,North,138,1.04236,143.846,4.5,,,,,,0,0,2,1
33.5205,-97.6948,150111,SUNSET 2,SUNSET 2 1,North,138,1.02741,141.783,-11.56,7.8,0.9,,,,0,0,2,1
33.8691,-98.3873,150112,WICHITA FALLS 3,WICHITA FALLS 3 1,North,138,1.03322,142.584,-13.56,,,,,6.3,0,0,2,1
33.3185,-98.9447,150113,NEWCASTLE 1,NEWCASTLE 1 1,North Central,138,1.0394,143.437,7.14,,,,,,0,0,5,1
33.2765,-98.1089,150114,JACKSBORO 2,JACKSBORO 2 1,North Central,138,1.03684,143.084,-5.13,5.9,1.95,,,,0,0,5,1
34.1488,-99.3012,150115,VERNON 1,VERNON 1 1,North,138,1.03794,143.236,18.77,61.4,7.8,,,,0,0,2,1
34.1259,-99.1232,150116,OKLAUNION 1,OKLAUNION 1 1,North,138,1.0389,143.369,17.45,,,,,,0,0,2,1
33.6199,-99.2607,150117,SEYMOUR 1,SEYMOUR 1 1,North,138,1.04031,143.562,9.7,2.26,0.6,,,,0,0,2,1
33.1939,-99.1956,150118,THROCKMORTON 1,THROCKMORTON 1 1,North Central,138,1.03843,143.304,9,,,,,,0,0,5,1
33.5808,-99.1559,150119,SEYMOUR 2,SEYMOUR 2 1,North,138,1.03933,143.428,8.83,,,,,,0,0,2,1
32.4161,-98.8322,150120,EASTLAND 1,EASTLAND 1 1,North Central,345,1.03642,357.564,5.45,,,,,36.2,0,0,5,1
32.4161,-98.8322,150121,EASTLAND 1,EASTLAND 1 2,North Central,138,1.03271,142.514,2.1,67.1,18.9,,,,0,0,5,1
32.4161,-98.8322,150122,EASTLAND 1,EASTLAND 1 3,North Central,18,1.03515,18.633,4.5,,,,,,0,0,5,1
32.4161,-98.8322,150123,EASTLAND 1,EASTLAND 1 4,North Central,1,1.03515,1.035,4.5,,,,,,0,0,5,1
32.7634,-98.9242,150124,BRECKENRIDGE 1,BRECKENRIDGE 1 1,North Central,138,1.0306,142.223,2.45,40.3,11.68,,,,0,0,5,1
32.6159,-98.9345,150125,BRECKENRIDGE 2,BRECKENRIDGE 2 1,North Central,138,1.03262,142.502,3.53,2.26,0.75,,,,0,0,5,1
32.8422,-98.6829,150126,CADDO 1,CADDO 1 1,North Central,138,1.03521,142.859,1.67,8,2.79,,,,0,0,5,1
32.2624,-98.7525,150127,GORMAN 1,GORMAN 1 1,North Central,138,1.03544,142.89,0.26,,,,,,0,0,5,1
32.6189,-98.6656,150128,RANGER 1,RANGER 1 1,North Central,138,1.03896,143.377,1.34,,,,,,0,0,5,1
32.3844,-98.6361,150129,OLDEN 1,OLDEN 1 1,North Central,138,1.03541,142.887,0.75,22.4,8,,,,0,0,5,1
33.2707,-97.2206,150130,KRUM 2,KRUM 2 1,North Central,69,0.99315,68.527,-27.5,13.8,2.49,,,,0,0,5,1
33.3823,-97.2662,150131,SANGER 1,SANGER 1 1,North Central,69,1.01616,70.115,-24.04,2.03,0.15,,,,0,0,5,1
33.3585,-97.2444,150132,SANGER 2,SANGER 2 1,North Central,69,1.0046,69.317,-25.33,7.8,2.49,,,,0,0,5,1
33.289,-97.3281,150133,KRUM 3,KRUM 3 1,North Central,69,1.03527,71.434,-24.67,0.87,0.08,,,9.22,0,0,5,1
33.2809,-97.2509,150134,KRUM 4,KRUM 4 1,North Central,69,0.99475,68.638,-27.02,3.01,0.83,,,,0,0,5,1
33.2758,-97.3682,150135,KRUM 5,KRUM 5 1,North Central,69,1.03144,71.17,-24.55,3.31,0.6,,,,0,0,5,1
32.7055,-97.2509,150136,KENNEDALE 1,KENNEDALE 1 1,North Central,69,1.03505,71.418,-23.17,21.6,5.7,,,138.84,0,0,5,1
32.6678,-97.2489,150137,KENNEDALE 2,KENNEDALE 2 1,North Central,138,1.01598,140.205,-17.91,,,,,,0,0,5,1
32.6678,-97.2489,150138,KENNEDALE 2,KENNEDALE 2 2,North Central,69,1.01511,70.042,-21.52,28.1,8.7,,,,0,0,5,1
32.6678,-97.2489,150139,KENNEDALE 2,KENNEDALE 2 3,North Central,13.8,1.01524,14.01,-19.58,,,,,,0,0,5,1
32.6678,-97.2489,150140,KENNEDALE 2,KENNEDALE 2 4,North Central,1,1.01524,1.015,-19.58,,,,,,0,0,5,1
32.7246,-97.2549,150141,HALTOM CITY 1,HALTOM CITY 1 1,North Central,138,1.01549,140.138,-22.2,,,,,,0,0,5,1
32.7246,-97.2549,150142,HALTOM CITY 1,HALTOM CITY 1 2,North Central,69,1.0257,70.773,-23.16,47.1,14.2,,,,0,0,5,1
32.7554,-97.2309,150143,HALTOM CITY 2,HALTOM CITY 2 1,North Central,138,1.01574,140.172,-22.99,,,,,,0,0,5,1
32.7554,-97.2309,150144,HALTOM CITY 2,HALTOM CITY 2 2,North Central,69,1.02061,70.422,-24.5,36.4,4.8,,,,0,0,5,1
32.6762,-97.269,150145,KENNEDALE 3,KENNEDALE 3 1,North Central,69,1.01647,70.137,-21.57,28.1,6.5,,,,0,0,5,1
32.7586,-97.2467,150146,HALTOM CITY 3,HALTOM CITY 3 1,North Central,69,1.01905,70.314,-24.4,26.5,8.5,,,,0,0,5,1
32.6983,-97.2615,150147,KENNEDALE 4,KENNEDALE 4 1,North Central,69,1.02689,70.855,-22.78,25.5,1.28,,,,0,0,5,1
32.9241,-97.4273,150148,NEWARK 2,NEWARK 2 1,North Central,138,1.01895,140.615,-14.7,,,,,,0,0,5,1
32.9241,-97.4273,150149,NEWARK 2,NEWARK 2 2,North Central,69,1.00608,69.419,-20.23,33.1,11.8,,,,0,0,5,1
32.9241,-97.4273,150150,NEWARK 2,NEWARK 2 3,North Central,13.8,1.01487,14.005,-16.11,,,,,,0,0,5,1
32.9241,-97.4273,150151,NEWARK 2,NEWARK 2 4,North Central,1,1.01487,1.015,-16.11,,,,,,0,0,5,1
32.87,-97.5218,150152,AZLE 1,AZLE 1 1,North Central,345,1.04418,360.242,-10.6,,,,,338.48,0,0,5,1
32.87,-97.5218,150153,AZLE 1,AZLE 1 2,North Central,138,1.02958,142.082,-14.28,93.8,53.1,,,,0,0,5,1
32.87,-97.5218,150154,AZLE 1,AZLE 1 3,North Central,69,1.01913,70.32,-18.39,41.8,14.2,,,,0,0,5,1
32.9409,-97.5093,150155,AZLE 2,AZLE 2 1,North Central,69,1.01455,70.004,-19.16,5.5,1.35,,,,0,0,5,1
32.9612,-97.4451,150156,NEWARK 3,NEWARK 3 1,North Central,69,1.01477,70.019,-19.34,12.3,3.24,,,,0,0,5,1
32.8276,-97.5057,150157,NAVAL AIR STATION_ JRB 1,NAVAL AIR STATION_ JRB 1 1,North Central,69,1.01325,69.914,-19.56,15,3.98,,,,0,0,5,1
32.3221,-97.3882,150158,CLEBURNE 1,CLEBURNE 1 1,North Central,69,1.00977,69.674,-15.47,13,3.46,,,,0,0,5,1
32.405,-97.4204,150159,JOSHUA 1,JOSHUA 1 1,North Central,69,1.00884,69.61,-15.66,27.1,7.19,,,,0,0,5,1
32.3565,-97.3442,150160,CLEBURNE 2,CLEBURNE 2 1,North Central,69,1.01249,69.862,-15.95,5.7,1.73,,,,0,0,5,1
32.3897,-97.332,150161,KEENE 1,KEENE 1 1,North Central,138,1.01405,139.939,-15.22,,,,,,0,0,5,1
32.3897,-97.332,150162,KEENE 1,KEENE 1 2,North Central,69,1.01539,70.062,-16.14,19.4,6.2,,,,0,0,5,1
32.3373,-97.4249,150163,CLEBURNE 3,CLEBURNE 3 1,North Central,69,1.01337,69.923,-15.14,19.7,3.8,,,,0,0,5,1
32.2537,-97.3347,150164,RIO VISTA 1,RIO VISTA 1 1,North Central,69,1.0211,70.456,-14.03,6.5,1.95,,,,0,0,5,1
32.3658,-97.5531,150165,GODLEY 2,GODLEY 2 1,North Central,69,1.01822,70.257,-14.85,4.42,1.28,,,,0,0,5,1
32.2768,-97.4764,150166,RIO VISTA 2,RIO VISTA 2 1,North Central,69,1.01751,70.208,-14.66,3.31,1.05,,,,0,0,5,1
32.1939,-97.5326,150167,KOPPERL 2,KOPPERL 2 1,North Central,69,1.02213,70.527,-13.85,1.8,0.22,,,,0,0,5,1
32.2383,-97.3587,150168,RIO VISTA 3,RIO VISTA 3 1,North Central,138,1.02687,141.709,-11.06,,,,,,0,0,5,1
32.2383,-97.3587,150169,RIO VISTA 3,RIO VISTA 3 2,North Central,69,1.02491,70.719,-13.07,6.5,1.43,,,,0,0,5,1
32.2742,-97.5849,150170,NEMO 2,NEMO 2 1,North Central,69,1.01763,70.217,-14.81,1.8,0.3,,,,0,0,5,1
32.353,-97.4613,150171,GODLEY 3,GODLEY 3 1,North Central,138,1.02371,141.272,-12.61,,,,,,0,0,5,1
32.353,-97.4613,150172,GODLEY 3,GODLEY 3 2,North Central,69,1.0197,70.359,-14.32,1.95,0.6,,,,0,0,5,1
32.3495,-97.3948,150173,CLEBURNE 4,CLEBURNE 4 1,North Central,138,1.01688,140.329,-14.06,,,,,,0,0,5,1
32.3495,-97.3948,150174,CLEBURNE 4,CLEBURNE 4 2,North Central,69,1.0104,69.718,-15.56,72.1,11.4,,,,0,0,5,1
32.3621,-97.4101,150175,CLEBURNE 5,CLEBURNE 5 1,North Central,69,1.00897,69.619,-15.65,18.5,3.08,,,,0,0,5,1
32.438,-97.3474,150176,KEENE 2,KEENE 2 1,North Central,69,1.00893,69.616,-16.37,7.4,2.56,,,,0,0,5,1
32.4759,-97.3362,150177,BURLESON 1,BURLESON 1 1,North Central,69,1.00576,69.398,-16.96,8.1,2.86,,,,0,0,5,1
32.5444,-97.347,150178,BURLESON 2,BURLESON 2 1,North Central,69,1.00877,69.605,-17.84,20.4,2.79,,,,0,0,5,1
32.5409,-97.3285,150179,BURLESON 3,BURLESON 3 1,North Central,138,1.02224,141.07,-14.19,,,,,,0,0,5,1
32.5409,-97.3285,150180,BURLESON 3,BURLESON 3 2,North Central,69,1.01318,69.91,-17.7,31.8,10.1,,,,0,0,5,1
32.555,-97.3221,150181,BURLESON 4,BURLESON 4 1,North Central,69,1.00925,69.638,-18.84,8.8,3.09,,,,0,0,5,1
32.461,-97.5344,150182,GODLEY 4,GODLEY 4 1,North Central,138,1.04062,143.606,-11.35,,,,,66.27,0,0,5,1
32.461,-97.5344,150183,GODLEY 4,GODLEY 4 2,North Central,69,1.02836,70.957,-14.18,13.4,4.25,,,,0,0,5,1
32.5081,-97.4047,150184,JOSHUA 2,JOSHUA 2 1,North Central,69,1.01922,70.326,-14.6,2.56,0.75,,,,0,0,5,1
32.5213,-97.5654,150185,CRESSON 3,CRESSON 3 1,North Central,69,1.02397,70.654,-14.49,3.89,0.9,,,,0,0,5,1
32.4644,-97.4348,150186,JOSHUA 3,JOSHUA 3 1,North Central,69,1.00772,69.533,-15.69,29.4,14.39,,,,0,0,5,1
32.5362,-97.4784,150187,CROWLEY 1,CROWLEY 1 1,North Central,69,1.01839,70.269,-15.4,4.42,0.53,,,,0,0,5,1
32.5561,-97.4007,150188,CROWLEY 2,CROWLEY 2 1,North Central,69,1.00831,69.573,-17.22,16.5,4.7,,,,0,0,5,1
32.4648,-97.4859,150189,JOSHUA 4,JOSHUA 4 1,North Central,69,1.01646,70.136,-14.91,5.4,1.35,,,,0,0,5,1
32.506,-97.3785,150190,JOSHUA 5,JOSHUA 5 1,North Central,138,1.02433,141.357,-13.11,,,,,,0,0,5,1
32.506,-97.3785,150191,JOSHUA 5,JOSHUA 5 2,North Central,69,1.0216,70.49,-14.32,8.1,2.18,,,,0,0,5,1
32.4877,-97.3094,150192,BURLESON 5,BURLESON 5 1,North Central,69,1.00553,69.382,-17.21,5.7,1.88,,,,0,0,5,1
32.4713,-97.3858,150193,JOSHUA 6,JOSHUA 6 1,North Central,138,1.02847,141.928,-12.67,,,,,,0,0,5,1
32.4713,-97.3858,150194,JOSHUA 6,JOSHUA 6 2,North Central,69,1.0103,69.71,-15.72,28.4,3.89,,,,0,0,5,1
32.4713,-97.3858,150195,JOSHUA 6,JOSHUA 6 3,North Central,13.8,1.02152,14.097,-13.78,,,,,,0,0,5,1
32.4713,-97.3858,150196,JOSHUA 6,JOSHUA 6 4,North Central,1,1.02152,1.022,-13.78,,,,,,0,0,5,1
32.5557,-97.3566,150197,BURLESON 6,BURLESON 6 1,North Central,69,1.00718,69.496,-17.75,16.1,4.7,,,,0,0,5,1
32.4997,-97.5681,150198,GODLEY 5,GODLEY 5 1,North Central,69,1.02239,70.545,-14.58,1.65,0.15,,,,0,0,5,1
32.7481,-97.3602,150199,FORT WORTH 1,FORT WORTH 1 1,North Central,69,0.99246,68.48,-21.68,23.3,6.8,,,,0,0,5,1
32.7497,-97.3699,150200,FORT WORTH 2,FORT WORTH 2 1,North Central,138,1.00982,139.355,-19.95,,,,,,0,0,5,1
32.7497,-97.3699,150201,FORT WORTH 2,FORT WORTH 2 2,North Central,69,1.01489,70.028,-21.93,28.6,7.3,,,,0,0,5,1
32.7181,-97.339,150202,FORT WORTH 3,FORT WORTH 3 1,North Central,138,1.01699,140.345,-19.21,,,,,,0,0,5,1
32.7181,-97.339,150203,FORT WORTH 3,FORT WORTH 3 2,North Central,69,1.00493,69.34,-21.58,38.7,12.6,,,,0,0,5,1
32.7377,-97.3319,150204,FORT WORTH 4,FORT WORTH 4 1,North Central,69,1.00254,69.175,-21.89,47.6,18.6,,,,0,0,5,1
32.7275,-97.3669,150205,FORT WORTH 5,FORT WORTH 5 1,North Central,69,0.99246,68.48,-21.86,15.8,4.33,,,,0,0,5,1
32.7053,-97.3653,150206,FORT WORTH 6,FORT WORTH 6 1,North Central,69,1.02011,70.388,-21.2,25.3,8.5,,,,0,0,5,1
32.7069,-97.3877,150207,FORT WORTH 7,FORT WORTH 7 1,North Central,69,1.02367,70.633,-21.64,16.3,3.24,,,,0,0,5,1
32.7684,-97.3559,150208,FORT WORTH 8,FORT WORTH 8 1,North Central,69,1.00834,69.576,-21.94,21.9,7.3,,,,0,0,5,1
32.7192,-97.3168,150209,FORT WORTH 9,FORT WORTH 9 1,North Central,69,1.00174,69.12,-21.57,21.9,4.59,,,,0,0,5,1
32.6892,-97.3539,150210,FORT WORTH 10,FORT WORTH 10 1,North Central,69,1.01992,70.375,-20.32,17.8,3.89,,,,0,0,5,1
32.6938,-97.3342,150211,FORT WORTH 11,FORT WORTH 11 1,North Central,138,1.01629,140.248,-18.95,,,,,,0,0,5,1
32.6938,-97.3342,150212,FORT WORTH 11,FORT WORTH 11 2,North Central,69,1.01028,69.709,-20.79,42.5,15.7,,,,0,0,5,1
32.7801,-97.302,150213,FORT WORTH 12,FORT WORTH 12 1,North Central,138,1.0149,140.057,-20.97,,,,,,0,0,5,1
32.7801,-97.302,150214,FORT WORTH 12,FORT WORTH 12 2,North Central,69,1.01948,70.344,-22.82,29.5,8.6,,,,0,0,5,1
32.7604,-97.3003,150215,FORT WORTH 13,FORT WORTH 13 1,North Central,69,1.01518,70.047,-21.99,27.9,8.03,,,,0,0,5,1
32.7325,-97.2873,150216,FORT WORTH 14,FORT WORTH 14 1,North Central,69,0.99687,68.784,-21.87,19.2,1.65,,,,0,0,5,1
32.7468,-97.3898,150217,NAVAL AIR STATION_ JRB 2,NAVAL AIR STATION_ JRB 2 1,North Central,69,1.01954,70.348,-22.55,13.9,4.5,,,,0,0,5,1
32.6884,-97.3078,150218,FORT WORTH 15,FORT WORTH 15 1,North Central,69,1.00805,69.556,-21.42,23.4,12.4,,,,0,0,5,1
32.7545,-97.3332,150219,FORT WORTH 16,FORT WORTH 16 1,North Central,138,1.01487,140.052,-20.35,,,,,,0,0,5,1
32.7545,-97.3332,150220,FORT WORTH 16,FORT WORTH 16 2,North Central,69,1.00593,69.409,-21.9,63.6,14.55,,,,0,0,5,1
32.7252,-97.3021,150221,FORT WORTH 17,FORT WORTH 17 1,North Central,69,1.00103,69.071,-21.7,12,2.86,,,,0,0,5,1
32.8186,-97.2731,150222,HALTOM CITY 4,HALTOM CITY 4 1,North Central,138,1.01503,140.075,-21.96,,,,,,0,0,5,1
32.8186,-97.2731,150223,HALTOM CITY 4,HALTOM CITY 4 2,North Central,69,1.02402,70.658,-23.11,39.5,9.85,,,,0,0,5,1
32.8479,-97.2116,150224,NORTH RICHLAND HILLS 1,NORTH RICHLAND HILLS 1 1,North Central,69,1.0213,70.47,-26.75,28.3,4.33,,,,0,0,5,1
32.8659,-97.2362,150225,NORTH RICHLAND HILLS 2,NORTH RICHLAND HILLS 2 1,North Central,69,1.02015,70.39,-25.79,29.3,9.11,,,,0,0,5,1
32.8007,-97.2283,150226,HALTOM CITY 5,HALTOM CITY 5 1,North Central,138,1.01535,140.118,-22.59,,,,,,0,0,5,1
32.8007,-97.2283,150227,HALTOM CITY 5,HALTOM CITY 5 2,North Central,69,1.01835,70.266,-23.52,42.6,14.78,,,,0,0,5,1
32.8769,-97.2506,150228,NORTH RICHLAND HILLS 3,NORTH RICHLAND HILLS 3 1,North Central,69,1.02346,70.619,-25.89,29.4,9,,,58.45,0,0,5,1
32.8514,-97.2544,150229,NORTH RICHLAND HILLS 4,NORTH RICHLAND HILLS 4 1,North Central,138,1.01189,139.641,-22.29,,,,,,0,0,5,1
32.8514,-97.2544,150230,NORTH RICHLAND HILLS 4,NORTH RICHLAND HILLS 4 2,North Central,69,1.00424,69.293,-23.58,33,9.3,,,,0,0,5,1
32.8557,-97.2862,150231,HALTOM CITY 6,HALTOM CITY 6 1,North Central,69,1.00478,69.33,-21.94,20.3,6.1,,,,0,0,5,1
32.8228,-97.2261,150232,NORTH RICHLAND HILLS 5,NORTH RICHLAND HILLS 5 1,North Central,69,1.00278,69.192,-23.6,20.7,6.3,,,,0,0,5,1
32.8943,-97.218,150233,NORTH RICHLAND HILLS 6,NORTH RICHLAND HILLS 6 1,North Central,69,1.01427,69.984,-25.72,18.2,2.56,,,,0,0,5,1
32.8688,-97.1974,150234,NORTH RICHLAND HILLS 7,NORTH RICHLAND HILLS 7 1,North Central,69,1.01377,69.95,-25.82,7,1.65,,,,0,0,5,1
32.8581,-97.2714,150235,NORTH RICHLAND HILLS 8,NORTH RICHLAND HILLS 8 1,North Central,69,0.99833,68.885,-21.82,13.9,5,,,,0,0,5,1
32.795,-97.2814,150236,HALTOM CITY 7,HALTOM CITY 7 1,North Central,69,1.02222,70.533,-23.2,14.3,2.64,,,,0,0,5,1
32.8652,-97.3019,150237,KELLER 1,KELLER 1 1,North Central,69,1.00057,69.039,-22.15,27.1,9.1,,,,0,0,5,1
32.8758,-97.2734,150238,KELLER 2,KELLER 2 1,North Central,69,0.99815,68.872,-21.99,14.3,4.8,,,,0,0,5,1
32.8741,-97.2172,150239,NORTH RICHLAND HILLS 9,NORTH RICHLAND HILLS 9 1,North Central,138,1.01826,140.521,-24.03,,,,,,0,0,5,1
32.8741,-97.2172,150240,NORTH RICHLAND HILLS 9,NORTH RICHLAND HILLS 9 2,North Central,69,1.01883,70.3,-25.36,26.3,5.9,,,,0,0,5,1
32.8291,-97.2447,150241,NORTH RICHLAND HILLS 10,NORTH RICHLAND HILLS 10 1,North Central,69,1.00235,69.162,-23.71,18.8,3.01,,,,0,0,5,1
32.7982,-97.2574,150242,HALTOM CITY 8,HALTOM CITY 8 1,North Central,69,1.02872,70.982,-23.37,18.2,2.03,,,147.52,0,0,5,1
32.8231,-97.2999,150243,HALTOM CITY 9,HALTOM CITY 9 1,North Central,69,1.01259,69.869,-21.52,28.3,9.2,,,,0,0,5,1
32.7944,-97.2855,150244,HALTOM CITY 10,HALTOM CITY 10 1,North Central,69,1.02056,70.419,-23.11,18.1,4.5,,,,0,0,5,1
32.3725,-97.2825,150245,KEENE 3,KEENE 3 1,North Central,69,1.02971,71.05,-16.74,8.2,2.64,,,31.38,0,0,5,1
33.1954,-97.2952,150246,PONDER 1,PONDER 1 1,North Central,69,1.01626,70.122,-25.37,9.4,1.43,,,,0,0,5,1
33.0452,-97.3087,150247,JUSTIN 2,JUSTIN 2 1,North Central,138,1.01945,140.684,-22.24,,,,,,0,0,5,1
33.0452,-97.3087,150248,JUSTIN 2,JUSTIN 2 2,North Central,69,1.01943,70.34,-24.46,41,4.89,,,,0,0,5,1
33.0816,-97.2256,150249,ARGYLE 1,ARGYLE 1 1,North Central,69,1.02085,70.439,-24.16,6.8,1.5,,,,0,0,5,1
33.1475,-97.3183,150250,PONDER 2,PONDER 2 1,North Central,69,1.02266,70.563,-23.96,6.3,1.58,,,,0,0,5,1
33.1084,-97.1903,150251,ARGYLE 2,ARGYLE 2 1,North Central,69,1.02414,70.666,-25.33,7.8,2.79,,,,0,0,5,1
33.2305,-97.3601,150252,PONDER 3,PONDER 3 1,North Central,69,1.02848,70.965,-24.38,1.33,0.15,,,,0,0,5,1
33.0737,-97.3125,150253,JUSTIN 3,JUSTIN 3 1,North Central,69,1.01888,70.302,-24.9,11,0.9,,,,0,0,5,1
33.1397,-97.2386,150254,ARGYLE 3,ARGYLE 3 1,North Central,138,1.0212,140.926,-18.8,,,,,,0,0,5,1
33.1397,-97.2386,150255,ARGYLE 3,ARGYLE 3 2,North Central,69,1.03036,71.095,-22.49,11.7,2.64,,,,0,0,5,1
33.0311,-97.2625,150256,ROANOKE 1,ROANOKE 1 1,North Central,69,1.0189,70.304,-26.13,2.49,0.6,,,,0,0,5,1
32.9425,-97.3345,150257,KELLER 3,KELLER 3 1,North Central,69,1.01473,70.016,-19.35,14.8,1.5,,,,0,0,5,1
32.9744,-97.2687,150258,KELLER 4,KELLER 4 1,North Central,138,1.0213,140.939,-21.64,,,,,,0,0,5,1
32.9744,-97.2687,150259,KELLER 4,KELLER 4 2,North Central,69,1.01396,69.963,-25.38,34.5,11.8,,,,0,0,5,1
32.9744,-97.2687,150260,KELLER 4,KELLER 4 3,North Central,13.8,1.017,14.035,-23.71,,,,,,0,0,5,1
32.9744,-97.2687,150261,KELLER 4,KELLER 4 4,North Central,1,1.017,1.017,-23.71,,,,,,0,0,5,1
32.9435,-97.2628,150262,KELLER 5,KELLER 5 1,North Central,69,1.01564,70.079,-24.91,38.3,11.3,,,,0,0,5,1
32.9572,-97.3827,150263,HASLET 1,HASLET 1 1,North Central,138,1.02044,140.82,-14.25,,,,,,0,0,5,1
32.9572,-97.3827,150264,HASLET 1,HASLET 1 2,North Central,69,1.02757,70.902,-17.99,18.7,6.3,,,,0,0,5,1
32.9422,-97.2935,150265,KELLER 6,KELLER 6 1,North Central,345,1.04537,360.651,-12.86,,,,,397.23,0,0,5,1
32.9422,-97.2935,150266,KELLER 6,KELLER 6 2,North Central,138,1.02504,141.456,-20.66,,,,,,0,0,5,1
32.9422,-97.2935,150267,KELLER 6,KELLER 6 3,North Central,69,1.02325,70.604,-23.79,23.6,3.69,,,,0,0,5,1
32.9131,-97.2838,150268,KELLER 7,KELLER 7 1,North Central,69,1.01757,70.212,-24.79,33.3,4.07,,,,0,0,5,1
32.8876,-97.3161,150269,KELLER 8,KELLER 8 1,North Central,69,1.02069,70.428,-25.41,8.7,2.94,,,,0,0,5,1
32.9154,-97.2428,150270,KELLER 9,KELLER 9 1,North Central,138,1.01951,140.692,-22.77,,,,,,0,0,5,1
32.9154,-97.2428,150271,KELLER 9,KELLER 9 2,North Central,69,1.02022,70.395,-25.12,41.8,8.4,,,,0,0,5,1
32.9063,-97.3005,150272,KELLER 10,KELLER 10 1,North Central,138,1.0214,140.954,-21.51,,,,,,0,0,5,1
32.9063,-97.3005,150273,KELLER 10,KELLER 10 2,North Central,69,1.01895,70.308,-24.72,44.1,6.5,,,,0,0,5,1
32.9581,-97.2377,150274,ROANOKE 2,ROANOKE 2 1,North Central,69,1.0256,70.767,-27.71,15.5,3.09,,,14.73,0,0,5,1
32.8957,-97.2672,150275,KELLER 11,KELLER 11 1,North Central,69,1.01765,70.218,-25.26,14.3,0.75,,,,0,0,5,1
32.9088,-97.3724,150276,HASLET 2,HASLET 2 1,North Central,69,1.03429,71.366,-20.52,19.4,2.11,,,118.74,0,0,5,1
32.5362,-97.2802,150277,BURLESON 7,BURLESON 7 1,North Central,138,1.01674,140.311,-15.7,,,,,,0,0,5,1
32.5362,-97.2802,150278,BURLESON 7,BURLESON 7 2,North Central,69,1.00939,69.648,-17.24,22.7,5.7,,,,0,0,5,1
32.5854,-97.2421,150279,KENNEDALE 5,KENNEDALE 5 1,North Central,69,1.00786,69.542,-20.46,18,6.3,,,,0,0,5,1
32.5665,-97.2793,150280,BURLESON 8,BURLESON 8 1,North Central,69,1.00662,69.457,-19.57,10.3,2.41,,,,0,0,5,1
32.5013,-97.2559,150281,BURLESON 9,BURLESON 9 1,North Central,69,1.00425,69.294,-18.39,12.6,2.56,,,,0,0,5,1
32.4759,-97.2763,150282,BURLESON 10,BURLESON 10 1,North Central,69,1.00632,69.436,-17.51,12.1,3.54,,,,0,0,5,1
32.8614,-97.337,150283,KELLER 12,KELLER 12 1,North Central,138,1.0118,139.629,-21.34,,,,,,0,0,5,1
32.8614,-97.337,150284,KELLER 12,KELLER 12 2,North Central,69,1.00481,69.332,-22.12,44.3,12.45,,,,0,0,5,1
32.8023,-97.3482,150285,FORT WORTH 18,FORT WORTH 18 1,North Central,69,1.01142,69.788,-21.05,30.2,8.63,,,,0,0,5,1
32.7963,-97.3893,150286,NAVAL AIR STATION_ JRB 3,NAVAL AIR STATION_ JRB 3 1,North Central,138,1.01076,139.485,-19.33,,,,,,0,0,5,1
32.7963,-97.3893,150287,NAVAL AIR STATION_ JRB 3,NAVAL AIR STATION_ JRB 3 2,North Central,69,1.01658,70.144,-21.15,40.1,2.11,,,,0,0,5,1
32.8658,-97.3965,150288,NAVAL AIR STATION_ JRB 4,NAVAL AIR STATION_ JRB 4 1,North Central,69,1.00696,69.48,-21.36,10.9,2.34,,,,0,0,5,1
32.8208,-97.43,150289,NAVAL AIR STATION_ JRB 5,NAVAL AIR STATION_ JRB 5 1,North Central,138,1.01156,139.595,-18.5,,,,,,0,0,5,1
32.8208,-97.43,150290,NAVAL AIR STATION_ JRB 5,NAVAL AIR STATION_ JRB 5 2,North Central,69,1.01063,69.734,-21.03,37,3.16,,,,0,0,5,1
32.8208,-97.43,150291,NAVAL AIR STATION_ JRB 5,NAVAL AIR STATION_ JRB 5 3,North Central,13.8,1.01126,13.955,-19.2,,,,,,0,0,5,1
32.8208,-97.43,150292,NAVAL AIR STATION_ JRB 5,NAVAL AIR STATION_ JRB 5 4,North Central,1,1.01126,1.011,-19.2,,,,,,0,0,5,1
32.8722,-97.3699,150293,KELLER 13,KELLER 13 1,North Central,138,1.01658,140.288,-20.96,,,,,,0,0,5,1
32.8722,-97.3699,150294,KELLER 13,KELLER 13 2,North Central,69,1.02229,70.538,-21.05,36.4,8.7,,,,0,0,5,1
32.8722,-97.3699,150295,KELLER 13,KELLER 13 3,North Central,18,1.01878,18.338,-20.99,,,,,,0,0,5,1
32.8722,-97.3699,150296,KELLER 13,KELLER 13 4,North Central,1,1.01878,1.019,-20.99,,,,,,0,0,5,1
32.8282,-97.3448,150297,FORT WORTH 19,FORT WORTH 19 1,North Central,138,1.01604,140.213,-17.34,,,,,,0,0,5,1
32.8282,-97.3448,150298,FORT WORTH 19,FORT WORTH 19 2,North Central,69,1.0174,70.201,-20.07,58,19.9,,,,0,0,5,1
32.7927,-97.343,150299,FORT WORTH 20,FORT WORTH 20 1,North Central,138,1.01042,139.438,-18.29,,,,,,0,0,5,1
